Time,Graph Time,Power,Speed,Axle Torque,Tacho,Axle Speed,TqC,TE,Comments
2.600,1.340,0.008,1.829,4.500,78.154,21.840,0.992,15.980,
2.620,1.360,0.010,2.045,4.500,87.384,22.128,1.132,18.244,
2.640,1.380,0.013,2.261,4.500,96.615,22.416,1.273,20.508,
2.660,1.400,0.015,2.448,4.500,104.615,22.688,1.405,22.636,
2.680,1.420,0.018,2.606,4.500,111.384,22.944,1.529,24.628,
2.700,1.440,0.020,2.765,4.500,118.154,23.200,1.652,26.620,
2.720,1.460,0.022,2.886,4.500,123.323,23.520,1.716,27.652,
2.740,1.480,0.024,3.007,4.500,128.492,23.840,1.780,28.684,
2.760,1.500,0.026,3.116,4.500,133.169,24.160,1.853,29.848,
2.780,1.520,0.028,3.214,4.500,137.354,24.480,1.933,31.144,
2.800,1.540,0.030,3.312,4.500,141.538,24.800,2.014,32.440,
2.820,1.560,0.031,3.390,4.500,144.861,25.056,2.060,33.184,
2.840,1.580,0.033,3.468,4.500,148.184,25.312,2.106,33.928,
2.860,1.600,0.034,3.540,4.500,151.261,25.576,2.136,34.420,
2.880,1.620,0.035,3.606,4.500,154.092,25.848,2.151,34.660,
2.900,1.640,0.036,3.672,4.500,156.923,26.120,2.166,34.900,
2.920,1.660,0.037,3.730,4.500,159.384,26.392,2.202,35.468,
2.940,1.680,0.038,3.787,4.500,161.846,26.664,2.237,36.036,
2.960,1.700,0.039,3.842,4.500,164.184,26.936,2.258,36.372,
2.980,1.720,0.039,3.894,4.500,166.400,27.208,2.264,36.476,
3.000,1.740,0.040,3.946,4.500,168.615,27.480,2.271,36.580,
3.020,1.760,0.041,3.995,4.300,170.708,27.736,2.274,36.636,
3.040,1.780,0.041,4.044,4.100,172.800,27.992,2.277,36.692,
3.060,1.800,0.042,4.090,4.000,174.769,28.232,2.279,36.712,
3.080,1.820,0.042,4.133,4.000,176.615,28.456,2.278,36.696,
3.100,1.840,0.043,4.176,4.000,178.461,28.680,2.277,36.680,
3.120,1.860,0.043,4.216,4.000,180.184,28.936,2.275,36.648,
3.140,1.880,0.043,4.257,4.000,181.908,29.192,2.273,36.616,
3.160,1.900,0.044,4.297,4.000,183.631,29.448,2.271,36.580,
3.180,1.920,0.044,4.337,4.000,185.354,29.704,2.268,36.540,
3.200,1.940,0.044,4.378,4.000,187.077,29.960,2.266,36.500,
3.220,1.960,0.045,4.418,4.000,188.800,30.200,2.262,36.444,
3.240,1.980,0.045,4.458,4.000,190.523,30.440,2.259,36.388,
3.260,2.000,0.045,4.499,4.000,192.246,30.688,2.242,36.128,
3.280,2.020,0.045,4.539,4.000,193.969,30.944,2.214,35.664,
3.300,2.040,0.045,4.579,4.000,195.692,31.200,2.185,35.200,
3.320,2.060,0.045,4.617,4.000,197.292,31.424,2.180,35.128,
3.340,2.080,0.045,4.654,4.000,198.892,31.648,2.176,35.056,
3.360,2.100,0.046,4.690,3.900,200.431,31.864,2.171,34.972,
3.380,2.120,0.046,4.725,3.700,201.907,32.072,2.165,34.876,
3.400,2.140,0.046,4.759,3.500,203.384,32.280,2.159,34.780,
3.420,2.160,0.046,4.797,3.500,204.984,32.520,2.152,34.676,
3.440,2.180,0.046,4.834,3.500,206.584,32.760,2.146,34.572,
3.460,2.200,0.046,4.870,3.500,208.123,32.984,2.127,34.272,
3.480,2.220,0.046,4.905,3.500,209.600,33.192,2.096,33.776,
3.500,2.240,0.046,4.939,3.500,211.077,33.400,2.066,33.280,
3.520,2.260,0.046,4.974,3.500,212.554,33.624,2.060,33.184,
3.540,2.280,0.046,5.008,3.500,214.031,33.848,2.054,33.088,
3.560,2.300,0.046,5.043,3.500,215.507,34.064,2.047,32.984,
3.580,2.320,0.046,5.077,3.500,216.984,34.272,2.040,32.872,
3.600,2.340,0.047,5.112,3.500,218.461,34.480,2.033,32.760,
3.620,2.360,0.047,5.144,3.500,219.815,34.688,2.027,32.656,
3.640,2.380,0.047,5.175,3.500,221.169,34.896,2.021,32.552,
3.660,2.400,0.047,5.207,3.500,222.523,35.104,2.014,32.452,
3.680,2.420,0.047,5.239,3.500,223.877,35.312,2.008,32.356,
3.700,2.440,0.047,5.270,3.500,225.231,35.520,2.002,32.260,
3.720,2.460,0.047,5.305,3.500,226.707,35.776,1.974,31.804,
3.740,2.480,0.046,5.340,3.500,228.184,36.032,1.946,31.348,
3.760,2.500,0.046,5.374,3.500,229.661,36.256,1.929,31.084,
3.780,2.520,0.047,5.409,3.500,231.138,36.448,1.925,31.012,
3.800,2.540,0.047,5.443,3.500,232.615,36.640,1.920,30.940,
3.820,2.560,0.047,5.478,3.500,234.092,36.880,1.918,30.900,
3.840,2.580,0.047,5.512,3.500,235.569,37.120,1.915,30.860,
3.860,2.600,0.047,5.547,3.400,237.046,37.352,1.913,30.824,
3.880,2.620,0.048,5.581,3.200,238.523,37.576,1.911,30.792,
3.900,2.640,0.048,5.616,3.000,240.000,37.800,1.909,30.760,
3.920,2.660,0.048,5.651,3.000,241.477,38.024,1.907,30.728,
3.940,2.680,0.048,5.685,3.000,242.954,38.248,1.905,30.696,
3.960,2.700,0.049,5.720,3.000,244.431,38.480,1.904,30.672,
3.980,2.720,0.049,5.754,3.000,245.907,38.720,1.903,30.656,
4.000,2.740,0.049,5.789,3.000,247.384,38.960,1.902,30.640,
4.020,2.760,0.050,5.823,3.000,248.861,39.200,1.902,30.640,
4.040,2.780,0.050,5.858,3.000,250.338,39.440,1.902,30.640,
4.060,2.800,0.050,5.892,3.000,251.815,39.672,1.889,30.436,
4.080,2.820,0.049,5.927,3.000,253.292,39.896,1.864,30.028,
4.100,2.840,0.049,5.962,3.000,254.769,40.120,1.839,29.620,
4.120,2.860,0.049,5.996,3.000,256.246,40.328,1.838,29.604,
4.140,2.880,0.050,6.031,3.000,257.723,40.536,1.837,29.588,
4.160,2.900,0.050,6.065,3.000,259.200,40.736,1.835,29.556,
4.180,2.920,0.050,6.100,3.000,260.677,40.928,1.832,29.508,
4.200,2.940,0.050,6.134,3.000,262.154,41.120,1.829,29.460,
4.220,2.960,0.050,6.166,3.000,263.507,41.312,1.825,29.396,
4.240,2.980,0.050,6.198,3.000,264.861,41.504,1.821,29.332,
4.260,3.000,0.051,6.229,3.000,266.215,41.704,1.817,29.272,
4.280,3.020,0.051,6.261,3.000,267.569,41.912,1.813,29.216,
4.300,3.040,0.051,6.293,3.000,268.923,42.120,1.810,29.160,
4.320,3.060,0.051,6.322,3.000,270.154,42.328,1.806,29.104,
4.340,3.080,0.051,6.350,3.000,271.384,42.536,1.803,29.048,
4.360,3.100,0.051,6.381,3.000,272.677,42.736,1.800,28.992,
4.380,3.120,0.052,6.412,3.000,274.030,42.928,1.796,28.936,
4.400,3.140,0.052,6.444,3.000,275.384,43.120,1.793,28.880,
4.420,3.160,0.052,6.476,3.000,276.738,43.296,1.788,28.808,
4.440,3.180,0.052,6.507,3.000,278.092,43.472,1.784,28.736,
4.460,3.200,0.052,6.538,3.000,279.384,43.664,1.779,28.668,
4.480,3.220,0.052,6.566,3.000,280.615,43.872,1.775,28.604,
4.500,3.240,0.052,6.595,3.000,281.846,44.080,1.771,28.540,
4.520,3.260,0.052,6.624,3.000,283.077,44.272,1.769,28.492,
4.540,3.280,0.053,6.653,3.000,284.307,44.464,1.766,28.444,
4.560,3.300,0.053,6.683,3.000,285.600,44.656,1.762,28.388,
4.580,3.320,0.053,6.715,3.000,286.954,44.848,1.758,28.324,
4.600,3.340,0.053,6.746,3.000,288.307,45.040,1.754,28.260,
4.620,3.360,0.053,6.775,3.000,289.538,45.232,1.751,28.212,
4.640,3.380,0.053,6.804,3.000,290.769,45.424,1.748,28.164,
4.660,3.400,0.053,6.833,3.000,292.000,45.616,1.745,28.120,
4.680,3.420,0.054,6.862,3.000,293.230,45.808,1.743,28.080,
4.700,3.440,0.054,6.890,3.000,294.461,46.000,1.740,28.040,
4.720,3.460,0.054,6.922,3.000,295.815,46.208,1.738,28.008,
4.740,3.480,0.054,6.954,3.000,297.169,46.416,1.736,27.976,
4.760,3.500,0.054,6.984,3.000,298.461,46.616,1.734,27.944,
4.780,3.520,0.054,7.013,3.000,299.692,46.808,1.733,27.912,
4.800,3.540,0.055,7.042,3.000,300.923,47.000,1.731,27.880,
4.820,3.560,0.055,7.070,3.000,302.154,47.176,1.729,27.848,
4.840,3.580,0.055,7.099,3.000,303.384,47.352,1.727,27.816,
4.860,3.600,0.055,7.128,3.000,304.615,47.536,1.712,27.580,
4.880,3.620,0.054,7.157,3.000,305.846,47.728,1.685,27.140,
4.900,3.640,0.053,7.186,3.000,307.077,47.920,1.657,26.700,
4.920,3.660,0.053,7.214,3.000,308.307,48.096,1.655,26.660,
4.940,3.680,0.054,7.243,3.000,309.538,48.272,1.652,26.620,
4.960,3.700,0.054,7.272,3.000,310.769,48.448,1.649,26.572,
4.980,3.720,0.054,7.301,3.000,312.000,48.624,1.646,26.516,
5.000,3.740,0.054,7.330,3.000,313.230,48.800,1.642,26.460,
5.020,3.760,0.054,7.358,3.000,314.461,48.976,1.640,26.420,
5.040,3.780,0.054,7.387,3.000,315.692,49.152,1.637,26.380,
5.060,3.800,0.054,7.415,3.000,316.861,49.336,1.635,26.336,
5.080,3.820,0.054,7.440,3.000,317.969,49.528,1.632,26.288,
5.100,3.840,0.054,7.466,3.000,319.077,49.720,1.629,26.240,
5.120,3.860,0.055,7.495,3.000,320.307,49.896,1.627,26.208,
5.140,3.880,0.055,7.524,3.000,321.538,50.072,1.625,26.176,
5.160,3.900,0.055,7.553,3.000,322.769,50.248,1.623,26.140,
5.180,3.920,0.055,7.582,3.000,324.000,50.424,1.620,26.100,
5.200,3.940,0.055,7.610,3.000,325.230,50.600,1.618,26.060,
5.220,3.960,0.055,7.636,3.000,326.338,50.792,1.616,26.028,
5.240,3.980,0.055,7.662,3.000,327.446,50.984,1.614,25.996,
5.260,4.000,0.055,7.690,3.000,328.615,51.168,1.612,25.968,
5.280,4.020,0.056,7.718,3.000,329.846,51.344,1.610,25.944,
5.300,4.040,0.056,7.747,3.000,331.077,51.520,1.609,25.920,
5.320,4.060,0.056,7.773,3.000,332.184,51.696,1.607,25.896,
5.340,4.080,0.056,7.799,3.000,333.292,51.872,1.606,25.872,
5.360,4.100,0.056,7.826,3.000,334.461,52.040,1.604,25.840,
5.380,4.120,0.056,7.855,3.000,335.692,52.200,1.601,25.800,
5.400,4.140,0.056,7.884,3.000,336.923,52.360,1.599,25.760,
5.420,4.160,0.056,7.907,3.000,337.907,52.520,1.595,25.704,
5.440,4.180,0.056,7.930,3.000,338.892,52.680,1.592,25.648,
5.460,4.200,0.057,7.955,3.000,339.938,52.832,1.588,25.588,
5.480,4.220,0.057,7.980,3.000,341.046,52.976,1.584,25.524,
5.500,4.240,0.057,8.006,3.000,342.153,53.120,1.580,25.460,
5.520,4.260,0.057,8.032,3.000,343.261,53.280,1.576,25.396,
5.540,4.280,0.057,8.058,3.000,344.369,53.440,1.572,25.332,
5.560,4.300,0.057,8.083,3.000,345.415,53.608,1.569,25.280,
5.580,4.320,0.057,8.106,3.000,346.400,53.784,1.567,25.240,
5.600,4.340,0.057,8.129,3.000,347.384,53.960,1.564,25.200,
5.620,4.360,0.057,8.155,2.800,348.492,54.104,1.561,25.144,
5.640,4.380,0.057,8.181,2.600,349.600,54.248,1.557,25.088,
5.660,4.400,0.057,8.205,2.500,350.646,54.408,1.542,24.840,
5.680,4.420,0.056,8.228,2.500,351.630,54.584,1.515,24.400,
5.700,4.440,0.055,8.251,2.500,352.615,54.760,1.487,23.960,
5.720,4.460,0.055,8.280,2.500,353.846,54.952,1.487,23.960,
5.740,4.480,0.055,8.309,2.500,355.077,55.144,1.487,23.960,
5.760,4.500,0.055,8.336,2.500,356.246,55.328,1.487,23.956,
5.780,4.520,0.056,8.362,2.500,357.353,55.504,1.486,23.948,
5.800,4.540,0.056,8.388,2.500,358.461,55.680,1.486,23.940,
5.820,4.560,0.056,8.414,2.500,359.569,55.840,1.486,23.948,
5.840,4.580,0.056,8.440,2.500,360.677,56.000,1.487,23.956,
5.860,4.600,0.056,8.466,2.500,361.784,56.168,1.487,23.956,
5.880,4.620,0.056,8.492,2.500,362.892,56.344,1.486,23.948,
5.900,4.640,0.057,8.518,2.500,364.000,56.520,1.486,23.940,
5.920,4.660,0.057,8.544,2.500,365.107,56.680,1.485,23.924,
5.940,4.680,0.057,8.569,2.500,366.215,56.840,1.484,23.908,
5.960,4.700,0.057,8.595,2.500,367.323,56.992,1.483,23.888,
5.980,4.720,0.057,8.621,2.500,368.430,57.136,1.481,23.864,
6.000,4.740,0.057,8.647,2.500,369.538,57.280,1.480,23.840,
6.020,4.760,0.057,8.673,2.500,370.646,57.456,1.479,23.824,
6.040,4.780,0.058,8.699,2.500,371.753,57.632,1.478,23.808,
6.060,4.800,0.058,8.725,2.500,372.861,57.816,1.478,23.804,
6.080,4.820,0.058,8.751,2.500,373.969,58.008,1.478,23.812,
6.100,4.840,0.058,8.777,2.500,375.077,58.200,1.479,23.820,
6.120,4.860,0.058,8.803,2.500,376.184,58.376,1.480,23.836,
6.140,4.880,0.058,8.829,2.500,377.292,58.552,1.481,23.852,
6.160,4.900,0.059,8.855,2.500,378.400,58.704,1.480,23.848,
6.180,4.920,0.059,8.880,2.500,379.507,58.832,1.479,23.824,
6.200,4.940,0.059,8.906,2.500,380.615,58.960,1.477,23.800,
6.220,4.960,0.059,8.929,2.500,381.600,59.120,1.475,23.768,
6.240,4.980,0.059,8.952,2.500,382.584,59.280,1.473,23.736,
6.260,5.000,0.059,8.977,2.500,383.630,59.440,1.472,23.708,
6.280,5.020,0.059,9.003,2.500,384.738,59.600,1.470,23.684,
6.300,5.040,0.059,9.029,2.500,385.846,59.760,1.469,23.660,
6.320,5.060,0.059,9.052,2.500,386.830,59.920,1.467,23.628,
6.340,5.080,0.059,9.075,2.500,387.815,60.080,1.465,23.596,
6.360,5.100,0.060,9.098,2.500,388.800,60.240,1.463,23.568,
6.380,5.120,0.060,9.121,2.500,389.784,60.400,1.461,23.544,
6.400,5.140,0.060,9.144,2.500,390.769,60.560,1.460,23.520,
6.420,5.160,0.060,9.173,2.500,392.000,60.800,1.464,23.584,
6.440,5.180,0.060,9.202,2.500,393.230,61.040,1.468,23.648,
6.460,5.200,0.061,9.240,2.500,394.892,61.440,1.482,23.884,
6.480,5.220,0.063,9.289,2.500,396.984,62.000,1.508,24.292,
6.500,5.240,0.064,9.338,2.500,399.076,62.560,1.533,24.700,
6.520,5.260,0.068,9.408,2.700,402.030,63.328,1.607,25.892,
6.540,5.280,0.071,9.477,2.900,404.984,64.096,1.681,27.084,
6.560,5.300,0.075,9.556,3.000,408.369,64.880,1.764,28.420,
6.580,5.320,0.080,9.645,3.000,412.184,65.680,1.856,29.900,
6.600,5.340,0.085,9.734,3.000,416.000,66.480,1.948,31.380,
6.620,5.360,0.091,9.841,3.000,420.553,67.408,2.055,33.108,
6.640,5.380,0.096,9.948,3.000,425.107,68.336,2.162,34.836,
6.660,5.400,0.103,10.063,3.100,430.030,69.312,2.288,36.860,
6.680,5.420,0.111,10.187,3.300,435.323,70.336,2.432,39.180,
6.700,5.440,0.119,10.310,3.500,440.615,71.360,2.576,41.500,
6.720,5.460,0.127,10.440,3.700,446.153,72.304,2.720,43.828,
6.740,5.480,0.136,10.570,3.900,451.692,73.248,2.865,46.156,
6.760,5.500,0.144,10.698,4.100,457.169,74.120,3.004,48.396,
6.780,5.520,0.152,10.824,4.300,462.584,74.920,3.138,50.548,
6.800,5.540,0.160,10.951,4.500,467.999,75.720,3.271,52.700,
6.820,5.560,0.169,11.069,4.700,473.046,76.360,3.410,54.932,
6.840,5.580,0.178,11.187,4.900,478.092,77.000,3.548,57.164,
6.860,5.600,0.185,11.298,5.100,482.830,77.568,3.662,59.000,
6.880,5.620,0.191,11.402,5.300,487.261,78.064,3.752,60.440,
6.900,5.640,0.198,11.506,5.500,491.692,78.560,3.841,61.880,
6.920,5.660,0.201,11.595,5.700,495.507,78.928,3.882,62.536,
6.940,5.680,0.205,11.684,5.900,499.323,79.296,3.922,63.192,
6.960,5.700,0.209,11.765,6.000,502.769,79.616,3.965,63.876,
6.980,5.720,0.212,11.837,6.000,505.846,79.888,4.009,64.588,
7.000,5.740,0.216,11.909,6.000,508.923,80.160,4.053,65.300,
7.020,5.760,0.217,11.969,6.000,511.507,80.400,4.056,65.340,
7.040,5.780,0.218,12.030,6.000,514.092,80.640,4.058,65.380,
7.060,5.800,0.219,12.083,6.100,516.369,80.832,4.041,65.104,
7.080,5.820,0.217,12.129,6.300,518.338,80.976,4.004,64.512,
7.100,5.840,0.216,12.175,6.500,520.307,81.120,3.968,63.920,
7.120,5.860,0.214,12.216,6.500,522.030,81.264,3.922,63.192,
7.140,5.880,0.213,12.256,6.500,523.753,81.408,3.877,62.464,
7.160,5.900,0.211,12.292,6.400,525.292,81.528,3.828,61.672,
7.180,5.920,0.208,12.324,6.200,526.646,81.624,3.775,60.816,
7.200,5.940,0.206,12.355,6.000,527.999,81.720,3.722,59.960,
7.220,5.960,0.202,12.378,6.000,528.984,81.784,3.640,58.640,
7.240,5.980,0.197,12.401,6.000,529.969,81.848,3.558,57.320,
7.260,6.000,0.193,12.421,6.000,530.830,81.896,3.475,55.980,
7.280,6.020,0.189,12.439,6.000,531.569,81.928,3.390,54.620,
7.300,6.040,0.184,12.456,6.000,532.307,81.960,3.306,53.260,
7.320,6.060,0.180,12.470,5.800,532.923,81.992,3.222,51.916,
7.340,6.080,0.175,12.485,5.600,533.538,82.024,3.139,50.572,
7.360,6.100,0.170,12.496,5.500,534.030,82.048,3.044,49.040,
7.380,6.120,0.164,12.505,5.500,534.399,82.064,2.937,47.320,
7.400,6.140,0.159,12.514,5.500,534.769,82.080,2.830,45.600,
7.420,6.160,0.154,12.522,5.300,535.138,82.080,2.751,44.320,
7.440,6.180,0.150,12.531,5.100,535.507,82.080,2.672,43.040,
7.460,6.200,0.145,12.537,4.900,535.753,82.096,2.582,41.592,
7.480,6.220,0.139,12.540,4.700,535.876,82.128,2.481,39.976,
7.500,6.240,0.134,12.542,4.500,535.999,82.160,2.381,38.360,
7.520,6.260,0.130,12.548,4.500,536.246,82.176,2.310,37.216,
7.540,6.280,0.126,12.554,4.500,536.492,82.192,2.239,36.072,
7.560,6.300,0.121,12.558,4.400,536.676,82.200,2.158,34.760,
7.580,6.320,0.116,12.561,4.200,536.799,82.200,2.066,33.280,
7.600,6.340,0.111,12.564,4.000,536.923,82.200,1.974,31.800,
7.620,6.360,0.107,12.564,4.000,536.923,82.168,1.909,30.760,
7.640,6.380,0.104,12.564,4.000,536.923,82.136,1.845,29.720,
7.660,6.400,0.100,12.565,3.900,536.984,82.120,1.770,28.520,
7.680,6.420,0.095,12.568,3.700,537.107,82.120,1.686,27.160,
7.700,6.440,0.090,12.571,3.500,537.230,82.120,1.601,25.800,
7.720,6.460,0.087,12.571,3.500,537.230,82.152,1.547,24.920,
7.740,6.480,0.084,12.571,3.500,537.230,82.184,1.492,24.040,
7.760,6.500,0.081,12.573,3.400,537.292,82.208,1.440,23.196,
7.780,6.520,0.078,12.576,3.200,537.415,82.224,1.390,22.388,
7.800,6.540,0.075,12.578,3.000,537.538,82.240,1.339,21.580,
7.820,6.560,0.073,12.581,3.000,537.661,82.256,1.293,20.836,
7.840,6.580,0.070,12.584,3.000,537.784,82.272,1.247,20.092,
7.860,6.600,0.068,12.586,2.900,537.846,82.264,1.201,19.352,
7.880,6.620,0.065,12.586,2.700,537.846,82.232,1.156,18.616,
7.900,6.640,0.063,12.586,2.500,537.846,82.200,1.110,17.880,
7.920,6.660,0.060,12.586,2.500,537.846,82.200,1.067,17.192,
7.940,6.680,0.058,12.586,2.500,537.846,82.200,1.024,16.504,
7.960,6.700,0.055,12.584,2.400,537.784,82.192,0.982,15.828,
7.980,6.720,0.053,12.581,2.200,537.661,82.176,0.941,15.164,
8.000,6.740,0.051,12.578,2.000,537.538,82.160,0.900,14.500,
8.020,6.760,0.049,12.578,2.000,537.538,82.176,0.862,13.892,
8.040,6.780,0.046,12.578,2.000,537.538,82.192,0.825,13.284,
8.060,6.800,0.044,12.578,2.000,537.538,82.200,0.787,12.684,
8.080,6.820,0.042,12.578,2.000,537.538,82.200,0.751,12.092,
8.100,6.840,0.040,12.578,2.000,537.538,82.200,0.714,11.500,
8.120,6.860,0.040,12.578,1.800,537.538,82.200,0.704,11.348,
8.140,6.880,0.039,12.578,1.600,537.538,82.200,0.695,11.196,
8.160,6.900,0.038,12.578,1.500,537.538,82.200,0.674,10.852,
8.180,6.920,0.036,12.578,1.500,537.538,82.200,0.640,10.316,
8.200,6.940,0.034,12.578,1.500,537.538,82.200,0.607,9.780,
8.220,6.960,0.034,12.578,1.500,537.538,82.200,0.600,9.668,
8.240,6.980,0.033,12.578,1.500,537.538,82.200,0.593,9.556,
8.260,7.000,0.032,12.578,1.500,537.538,82.200,0.574,9.252,
8.280,7.020,0.031,12.578,1.500,537.538,82.200,0.543,8.756,
8.300,7.040,0.029,12.578,1.500,537.538,82.200,0.513,8.260,
8.320,7.060,0.029,12.581,1.500,537.661,82.216,0.509,8.196,
8.340,7.080,0.028,12.584,1.500,537.784,82.232,0.505,8.132,
8.360,7.100,0.028,12.586,1.500,537.846,82.248,0.489,7.876,
8.380,7.120,0.026,12.586,1.500,537.846,82.264,0.461,7.428,
8.400,7.140,0.024,12.586,1.500,537.846,82.280,0.433,6.980,
8.420,7.160,0.024,12.586,1.300,537.846,82.264,0.429,6.916,
8.440,7.180,0.024,12.586,1.100,537.846,82.248,0.425,6.852,
8.460,7.200,0.024,12.586,1.000,537.846,82.248,0.422,6.800,
8.480,7.220,0.024,12.586,1.000,537.846,82.264,0.420,6.760,
8.500,7.240,0.023,12.586,1.000,537.846,82.280,0.417,6.720,
8.520,7.260,0.023,12.586,1.000,537.846,82.264,0.415,6.680,
8.540,7.280,0.023,12.586,1.000,537.846,82.248,0.412,6.640,
8.560,7.300,0.023,12.586,1.000,537.846,82.248,0.410,6.604,
8.580,7.320,0.023,12.586,1.000,537.846,82.264,0.408,6.572,
8.600,7.340,0.023,12.586,1.000,537.846,82.280,0.406,6.540,
8.620,7.360,0.021,12.586,1.000,537.846,82.216,0.376,6.060,
8.640,7.380,0.020,12.586,1.000,537.846,82.152,0.346,5.580,
8.660,7.400,0.018,12.583,1.000,537.723,82.104,0.328,5.292,
8.680,7.420,0.018,12.577,1.000,537.476,82.072,0.323,5.196,
8.700,7.440,0.018,12.571,1.000,537.230,82.040,0.317,5.100,
8.720,7.460,0.018,12.568,1.000,537.107,82.008,0.312,5.020,
8.740,7.480,0.017,12.565,1.000,536.984,81.976,0.307,4.940,
8.760,7.500,0.017,12.563,1.000,536.861,81.968,0.303,4.876,
8.780,7.520,0.017,12.560,1.000,536.738,81.984,0.300,4.828,
8.800,7.540,0.017,12.557,1.000,536.615,82.000,0.297,4.780,
