Time,Graph Time,Power,Speed,Axle Torque,Tacho,Axle Speed,TqC,TE,Comments
2.210,0.900,0.000,0.000,3.100,0.000,0.000,-,0.000,
2.230,0.920,0.000,0.000,3.300,0.000,0.000,-,0.000,
2.250,0.940,0.000,0.000,3.500,0.000,0.000,-,0.000,
2.270,0.960,0.000,0.000,3.500,0.000,0.000,-,0.000,
2.290,0.980,0.000,0.000,3.500,0.000,0.000,-,0.000,
2.310,1.000,0.000,0.000,3.600,0.000,0.000,-,0.000,
2.330,1.020,0.000,0.000,3.800,0.000,0.000,-,0.000,
2.350,1.040,0.000,0.000,4.000,0.000,0.000,-,0.000,
2.370,1.060,0.000,0.000,4.000,0.000,0.000,-,0.000,
2.390,1.080,0.000,0.000,4.000,0.000,0.000,-,0.000,
2.410,1.100,0.000,0.000,4.000,0.000,0.000,-,0.000,
2.430,1.120,0.000,0.000,4.000,0.000,0.000,-,0.000,
2.450,1.140,0.000,0.000,4.000,0.000,0.000,-,0.000,
2.470,1.160,0.000,0.000,4.200,0.000,0.000,-,0.000,
2.490,1.180,0.000,0.000,4.400,0.000,0.000,-,0.000,
2.510,1.200,0.000,0.000,4.500,0.000,0.000,-,0.000,
2.530,1.220,0.000,0.000,4.500,0.000,0.000,-,0.000,
2.550,1.240,0.000,0.000,4.500,0.000,0.000,-,0.000,
2.570,1.260,0.000,0.000,4.500,0.000,0.000,-,0.000,
2.590,1.280,0.000,0.000,4.500,0.000,0.000,-,0.000,
2.610,1.300,0.000,0.212,4.500,9.046,4.160,-,1.600,
2.630,1.320,0.001,0.635,4.500,27.138,12.480,0.298,4.800,
2.650,1.340,0.002,1.058,4.500,45.231,20.800,0.497,8.000,
2.670,1.360,0.004,1.358,4.500,58.031,21.120,0.676,10.896,
2.690,1.380,0.006,1.657,4.500,70.831,21.440,0.856,13.792,
2.710,1.400,0.009,1.917,4.500,81.908,21.776,1.016,16.372,
2.730,1.420,0.011,2.136,4.500,91.261,22.128,1.157,18.636,
2.750,1.440,0.014,2.354,4.500,100.615,22.480,1.297,20.900,
2.770,1.460,0.016,2.513,4.500,107.384,22.752,1.397,22.508,
2.790,1.480,0.018,2.671,4.500,114.154,23.024,1.497,24.116,
2.810,1.500,0.020,2.811,4.500,120.123,23.296,1.590,25.620,
2.830,1.520,0.022,2.932,4.500,125.292,23.568,1.677,27.020,
2.850,1.540,0.024,3.053,4.500,130.461,23.840,1.764,28.420,
2.870,1.560,0.026,3.148,4.500,134.523,24.128,1.818,29.292,
2.890,1.580,0.027,3.243,4.500,138.584,24.416,1.872,30.164,
2.910,1.600,0.029,3.328,4.500,142.215,24.688,1.922,30.964,
2.930,1.620,0.030,3.403,4.500,145.415,24.944,1.967,31.692,
2.950,1.640,0.031,3.478,4.500,148.615,25.200,2.012,32.420,
2.970,1.660,0.032,3.538,4.500,151.200,25.408,2.024,32.612,
2.990,1.680,0.033,3.599,4.500,153.784,25.616,2.036,32.804,
3.010,1.700,0.034,3.655,4.400,156.184,25.832,2.058,33.148,
3.030,1.720,0.035,3.707,4.200,158.400,26.056,2.088,33.644,
3.050,1.740,0.036,3.758,4.000,160.615,26.280,2.119,34.140,
3.070,1.760,0.036,3.804,4.000,162.584,26.504,2.122,34.180,
3.090,1.780,0.037,3.851,4.000,164.554,26.728,2.124,34.220,
3.110,1.800,0.037,3.895,4.000,166.461,26.944,2.125,34.232,
3.130,1.820,0.037,3.938,4.000,168.308,27.152,2.124,34.216,
3.150,1.840,0.038,3.982,4.000,170.154,27.360,2.123,34.200,
3.170,1.860,0.039,4.019,4.000,171.754,27.536,2.142,34.512,
3.190,1.880,0.039,4.056,4.000,173.354,27.712,2.162,34.824,
3.210,1.900,0.040,4.091,4.000,174.831,27.888,2.168,34.920,
3.230,1.920,0.040,4.123,4.000,176.184,28.064,2.160,34.800,
3.250,1.940,0.040,4.154,4.000,177.538,28.240,2.153,34.680,
3.270,1.960,0.040,4.186,4.000,178.892,28.432,2.119,34.144,
3.290,1.980,0.039,4.218,4.000,180.246,28.624,2.086,33.608,
3.310,2.000,0.039,4.249,4.000,181.600,28.800,2.064,33.256,
3.330,2.020,0.039,4.281,4.000,182.954,28.960,2.054,33.088,
3.350,2.040,0.039,4.313,4.000,184.308,29.120,2.043,32.920,
3.370,2.060,0.040,4.342,4.000,185.538,29.312,2.034,32.768,
3.390,2.080,0.040,4.370,4.000,186.769,29.504,2.024,32.616,
3.410,2.100,0.040,4.398,4.000,187.938,29.688,2.015,32.468,
3.430,2.120,0.040,4.424,4.000,189.046,29.864,2.006,32.324,
3.450,2.140,0.040,4.450,4.000,190.154,30.040,1.997,32.180,
3.470,2.160,0.040,4.481,3.800,191.507,30.232,1.990,32.060,
3.490,2.180,0.040,4.513,3.600,192.861,30.424,1.983,31.940,
3.510,2.200,0.040,4.542,3.500,194.092,30.592,1.974,31.808,
3.530,2.220,0.040,4.568,3.500,195.200,30.736,1.965,31.664,
3.550,2.240,0.040,4.594,3.500,196.307,30.880,1.956,31.520,
3.570,2.260,0.040,4.620,3.500,197.415,31.072,1.949,31.400,
3.590,2.280,0.040,4.645,3.500,198.523,31.264,1.942,31.280,
3.610,2.300,0.040,4.673,3.500,199.692,31.440,1.934,31.160,
3.630,2.320,0.041,4.702,3.500,200.923,31.600,1.927,31.040,
3.650,2.340,0.041,4.730,3.500,202.154,31.760,1.919,30.920,
3.670,2.360,0.041,4.753,3.500,203.138,31.888,1.911,30.784,
3.690,2.380,0.041,4.776,3.500,204.123,32.016,1.902,30.648,
3.710,2.400,0.041,4.801,3.500,205.169,32.168,1.894,30.520,
3.730,2.420,0.041,4.827,3.500,206.277,32.344,1.887,30.400,
3.750,2.440,0.041,4.853,3.500,207.384,32.520,1.879,30.280,
3.770,2.460,0.040,4.876,3.500,208.369,32.664,1.847,29.760,
3.790,2.480,0.040,4.899,3.500,209.354,32.808,1.815,29.240,
3.810,2.500,0.040,4.922,3.500,210.338,32.952,1.795,28.920,
3.830,2.520,0.040,4.945,3.500,211.323,33.096,1.788,28.800,
3.850,2.540,0.040,4.968,3.500,212.307,33.240,1.780,28.680,
3.870,2.560,0.040,4.991,3.500,213.292,33.368,1.772,28.552,
3.890,2.580,0.040,5.014,3.500,214.277,33.496,1.764,28.424,
3.910,2.600,0.040,5.036,3.500,215.200,33.616,1.756,28.284,
3.930,2.620,0.040,5.056,3.500,216.061,33.728,1.746,28.132,
3.950,2.640,0.039,5.076,3.500,216.923,33.840,1.737,27.980,
3.970,2.660,0.039,5.096,3.500,217.784,33.984,1.729,27.852,
3.990,2.680,0.039,5.116,3.500,218.646,34.128,1.721,27.724,
4.010,2.700,0.039,5.136,3.500,219.507,34.256,1.713,27.600,
4.030,2.720,0.039,5.157,3.500,220.369,34.368,1.706,27.480,
4.050,2.740,0.039,5.177,3.500,221.231,34.480,1.698,27.360,
4.070,2.760,0.039,5.197,3.500,222.092,34.608,1.691,27.240,
4.090,2.780,0.039,5.217,3.500,222.954,34.736,1.683,27.120,
4.110,2.800,0.039,5.236,3.500,223.754,34.840,1.675,26.988,
4.130,2.820,0.039,5.253,3.500,224.492,34.920,1.666,26.844,
4.150,2.840,0.039,5.270,3.500,225.231,35.000,1.657,26.700,
4.170,2.860,0.039,5.288,3.500,225.969,35.096,1.648,26.548,
4.190,2.880,0.039,5.305,3.500,226.707,35.192,1.638,26.396,
4.210,2.900,0.039,5.321,3.500,227.384,35.280,1.629,26.244,
4.230,2.920,0.039,5.335,3.500,228.000,35.360,1.620,26.092,
4.250,2.940,0.039,5.350,3.500,228.615,35.440,1.610,25.940,
4.270,2.960,0.038,5.367,3.500,229.354,35.552,1.602,25.812,
4.290,2.980,0.038,5.384,3.500,230.092,35.664,1.594,25.684,
4.310,3.000,0.038,5.400,3.500,230.769,35.760,1.586,25.548,
4.330,3.020,0.038,5.414,3.500,231.384,35.840,1.577,25.404,
4.350,3.040,0.038,5.429,3.500,232.000,35.920,1.568,25.260,
4.370,3.060,0.038,5.440,3.500,232.492,36.000,1.559,25.124,
4.390,3.080,0.038,5.452,3.500,232.984,36.080,1.551,24.988,
4.410,3.100,0.038,5.463,3.500,233.477,36.144,1.542,24.836,
4.430,3.120,0.038,5.475,3.500,233.969,36.192,1.531,24.668,
4.450,3.140,0.037,5.486,3.500,234.461,36.240,1.521,24.500,
4.470,3.160,0.037,5.501,3.500,235.077,36.336,1.513,24.380,
4.490,3.180,0.037,5.515,3.500,235.692,36.432,1.506,24.260,
4.510,3.200,0.037,5.528,3.500,236.246,36.512,1.498,24.140,
4.530,3.220,0.037,5.540,3.500,236.738,36.576,1.491,24.020,
4.550,3.240,0.037,5.551,3.500,237.231,36.640,1.483,23.900,
4.570,3.260,0.037,5.563,3.500,237.723,36.736,1.478,23.804,
4.590,3.280,0.037,5.574,3.500,238.215,36.832,1.472,23.708,
4.610,3.300,0.037,5.586,3.500,238.707,36.912,1.466,23.612,
4.630,3.320,0.037,5.597,3.500,239.200,36.976,1.460,23.516,
4.650,3.340,0.036,5.609,3.500,239.692,37.040,1.454,23.420,
4.670,3.360,0.036,5.620,3.500,240.184,37.104,1.447,23.316,
4.690,3.380,0.036,5.632,3.500,240.677,37.168,1.441,23.212,
4.710,3.400,0.036,5.643,3.500,241.169,37.240,1.435,23.116,
4.730,3.420,0.036,5.655,3.500,241.661,37.320,1.429,23.028,
4.750,3.440,0.036,5.666,3.500,242.154,37.400,1.424,22.940,
4.770,3.460,0.036,5.678,3.500,242.646,37.480,1.420,22.876,
4.790,3.480,0.036,5.689,3.500,243.138,37.560,1.416,22.812,
4.810,3.500,0.036,5.701,3.500,243.631,37.624,1.411,22.740,
4.830,3.520,0.036,5.712,3.500,244.123,37.672,1.407,22.660,
4.850,3.540,0.036,5.724,3.500,244.615,37.720,1.402,22.580,
4.870,3.560,0.036,5.733,3.500,244.984,37.784,1.397,22.500,
4.890,3.580,0.036,5.741,3.500,245.354,37.848,1.392,22.420,
4.910,3.600,0.036,5.750,3.500,245.723,37.896,1.386,22.332,
4.930,3.620,0.036,5.759,3.500,246.092,37.928,1.380,22.236,
4.950,3.640,0.035,5.767,3.500,246.461,37.960,1.374,22.140,
4.970,3.660,0.035,5.773,3.500,246.707,37.976,1.367,22.020,
4.990,3.680,0.035,5.779,3.500,246.954,37.992,1.359,21.900,
5.010,3.700,0.035,5.786,3.500,247.261,38.040,1.353,21.800,
5.030,3.720,0.035,5.795,3.500,247.631,38.120,1.348,21.720,
5.050,3.740,0.035,5.803,3.500,248.000,38.200,1.343,21.640,
5.070,3.760,0.035,5.812,3.500,248.369,38.248,1.339,21.568,
5.090,3.780,0.035,5.820,3.500,248.738,38.296,1.334,21.496,
5.110,3.800,0.035,5.828,3.500,249.046,38.328,1.329,21.412,
5.130,3.820,0.035,5.833,3.500,249.292,38.344,1.323,21.316,
5.150,3.840,0.034,5.839,3.500,249.538,38.360,1.317,21.220,
5.170,3.860,0.034,5.845,3.500,249.784,38.376,1.311,21.116,
5.190,3.880,0.034,5.851,3.500,250.031,38.392,1.304,21.012,
5.210,3.900,0.034,5.855,3.500,250.215,38.400,1.297,20.900,
5.230,3.920,0.034,5.858,3.500,250.338,38.400,1.290,20.780,
5.250,3.940,0.034,5.861,3.500,250.461,38.400,1.282,20.660,
5.270,3.960,0.034,5.867,3.500,250.707,38.448,1.276,20.564,
5.290,3.980,0.033,5.872,3.500,250.954,38.496,1.270,20.468,
5.310,4.000,0.033,5.877,3.500,251.138,38.536,1.265,20.376,
5.330,4.020,0.033,5.880,3.500,251.261,38.568,1.259,20.288,
5.350,4.040,0.033,5.882,3.500,251.384,38.600,1.254,20.200,
5.370,4.060,0.033,5.888,3.500,251.631,38.648,1.250,20.136,
5.390,4.080,0.033,5.894,3.500,251.877,38.696,1.246,20.072,
5.410,4.100,0.033,5.900,3.500,252.123,38.736,1.243,20.020,
5.430,4.120,0.033,5.905,3.500,252.369,38.768,1.240,19.980,
5.450,4.140,0.033,5.911,3.500,252.615,38.800,1.238,19.940,
5.470,4.160,0.033,5.917,3.500,252.861,38.832,1.235,19.892,
5.490,4.180,0.033,5.923,3.500,253.107,38.864,1.232,19.844,
5.510,4.200,0.033,5.928,3.500,253.354,38.904,1.229,19.804,
5.530,4.220,0.033,5.934,3.500,253.600,38.952,1.227,19.772,
5.550,4.240,0.033,5.940,3.500,253.846,39.000,1.225,19.740,
5.570,4.260,0.033,5.946,3.500,254.092,39.032,1.223,19.708,
5.590,4.280,0.033,5.952,3.500,254.338,39.064,1.221,19.676,
5.610,4.300,0.032,5.956,3.500,254.523,39.080,1.219,19.636,
5.630,4.320,0.032,5.959,3.500,254.646,39.080,1.216,19.588,
5.650,4.340,0.032,5.962,3.500,254.769,39.080,1.213,19.540,
5.670,4.360,0.032,5.964,3.500,254.892,39.096,1.209,19.476,
5.690,4.380,0.032,5.967,3.500,255.015,39.112,1.205,19.412,
5.710,4.400,0.032,5.970,3.500,255.138,39.128,1.201,19.348,
5.730,4.420,0.032,5.973,3.500,255.261,39.144,1.197,19.284,
5.750,4.440,0.032,5.976,3.500,255.384,39.160,1.193,19.220,
5.770,4.460,0.032,5.979,3.500,255.507,39.160,1.213,19.548,
5.790,4.480,0.033,5.982,3.500,255.631,39.160,1.234,19.876,
5.810,4.500,0.033,5.983,3.500,255.692,39.160,1.241,20.000,
5.830,4.520,0.033,5.983,3.500,255.692,39.160,1.236,19.920,
5.850,4.540,0.033,5.983,3.500,255.692,39.160,1.231,19.840,
5.870,4.560,0.033,5.986,3.500,255.815,39.144,1.227,19.760,
5.890,4.580,0.033,5.989,3.500,255.938,39.128,1.222,19.680,
5.910,4.600,0.033,5.989,3.500,255.938,39.112,1.216,19.592,
5.930,4.620,0.032,5.986,3.500,255.815,39.096,1.210,19.496,
5.950,4.640,0.032,5.983,3.500,255.692,39.080,1.204,19.400,
5.970,4.660,0.032,5.983,3.500,255.692,39.080,1.199,19.312,
5.990,4.680,0.032,5.983,3.500,255.692,39.080,1.193,19.224,
6.010,4.700,0.032,5.983,3.500,255.692,39.080,1.189,19.148,
6.030,4.720,0.032,5.983,3.500,255.692,39.080,1.185,19.084,
6.050,4.740,0.032,5.983,3.500,255.692,39.080,1.181,19.020,
6.070,4.760,0.032,5.983,3.500,255.692,39.096,1.178,18.972,
6.090,4.780,0.031,5.983,3.500,255.692,39.112,1.175,18.924,
6.110,4.800,0.031,5.983,3.500,255.692,39.120,1.172,18.876,
6.130,4.820,0.031,5.983,3.500,255.692,39.120,1.169,18.828,
6.150,4.840,0.031,5.983,3.500,255.692,39.120,1.166,18.780,
6.170,4.860,0.031,5.983,3.500,255.692,39.088,1.161,18.708,
6.190,4.880,0.031,5.983,3.500,255.692,39.056,1.157,18.636,
6.210,4.900,0.031,5.983,3.500,255.692,39.056,1.154,18.588,
6.230,4.920,0.031,5.983,3.500,255.692,39.088,1.152,18.564,
6.250,4.940,0.031,5.983,3.500,255.692,39.120,1.151,18.540,
6.270,4.960,0.031,5.983,3.500,255.692,39.120,1.150,18.524,
6.290,4.980,0.031,5.983,3.500,255.692,39.120,1.149,18.508,
6.310,5.000,0.031,5.983,3.500,255.692,39.112,1.147,18.480,
6.330,5.020,0.031,5.983,3.500,255.692,39.096,1.145,18.440,
6.350,5.040,0.031,5.983,3.500,255.692,39.080,1.142,18.400,
6.370,5.060,0.030,5.983,3.500,255.692,39.096,1.116,17.984,
6.390,5.080,0.029,5.983,3.500,255.692,39.112,1.090,17.568,
6.410,5.100,0.029,5.983,3.500,255.692,39.120,1.077,17.348,
6.430,5.120,0.029,5.983,3.500,255.692,39.120,1.075,17.324,
6.450,5.140,0.029,5.983,3.500,255.692,39.120,1.074,17.300,
6.470,5.160,0.029,5.986,3.500,255.815,39.120,1.073,17.292,
6.490,5.180,0.029,5.989,3.500,255.938,39.120,1.073,17.284,
6.510,5.200,0.029,5.993,3.500,256.123,39.176,1.075,17.324,
6.530,5.220,0.029,5.999,3.500,256.369,39.288,1.081,17.412,
6.550,5.240,0.029,6.005,3.500,256.615,39.400,1.086,17.500,
6.570,5.260,0.031,6.025,3.500,257.477,39.768,1.135,18.284,
6.590,5.280,0.032,6.045,3.500,258.338,40.136,1.184,19.068,
6.610,5.300,0.033,6.077,3.500,259.692,40.584,1.230,19.824,
6.630,5.320,0.035,6.120,3.500,261.538,41.112,1.276,20.552,
6.650,5.340,0.036,6.163,3.500,263.384,41.640,1.321,21.280,
6.670,5.360,0.039,6.224,3.700,265.969,42.264,1.408,22.680,
6.690,5.380,0.042,6.284,3.900,268.554,42.888,1.495,24.080,
6.710,5.400,0.045,6.352,4.000,271.446,43.536,1.600,25.780,
6.730,5.420,0.050,6.427,4.000,274.646,44.208,1.724,27.780,
6.750,5.440,0.054,6.502,4.000,277.846,44.880,1.848,29.780,
6.770,5.460,0.058,6.588,4.200,281.538,45.600,1.981,31.916,
6.790,5.480,0.063,6.674,4.400,285.230,46.320,2.114,34.052,
6.810,5.500,0.068,6.765,4.600,289.107,47.056,2.248,36.216,
6.830,5.520,0.073,6.860,4.800,293.169,47.808,2.384,38.408,
6.850,5.540,0.078,6.955,5.000,297.230,48.560,2.520,40.600,
6.870,5.560,0.084,7.059,5.200,301.661,49.328,2.656,42.784,
6.890,5.580,0.089,7.163,5.400,306.092,50.096,2.791,44.968,
6.910,5.600,0.096,7.268,5.600,310.584,50.856,2.938,47.328,
6.930,5.620,0.102,7.374,5.800,315.138,51.608,3.095,49.864,
6.950,5.640,0.109,7.481,6.000,319.692,52.360,3.252,52.400,
6.970,5.660,0.116,7.590,6.200,324.369,53.144,3.405,54.864,
6.990,5.680,0.123,7.700,6.400,329.046,53.928,3.558,57.328,
7.010,5.700,0.129,7.811,6.600,333.784,54.696,3.696,59.540,
7.030,5.720,0.135,7.923,6.800,338.584,55.448,3.817,61.500,
7.050,5.740,0.142,8.035,7.000,343.384,56.200,3.939,63.460,
7.070,5.760,0.149,8.150,7.200,348.307,56.936,4.078,65.700,
7.090,5.780,0.156,8.266,7.400,353.230,57.672,4.217,67.940,
7.110,5.800,0.163,8.379,7.700,358.092,58.416,4.352,70.120,
7.130,5.820,0.170,8.492,8.100,362.892,59.168,4.484,72.240,
7.150,5.840,0.178,8.604,8.500,367.692,59.920,4.616,74.360,
7.170,5.860,0.184,8.719,8.700,372.615,60.672,4.716,75.976,
7.190,5.880,0.190,8.834,8.900,377.538,61.424,4.816,77.592,
7.210,5.900,0.197,8.948,9.100,382.400,62.168,4.925,79.348,
7.230,5.920,0.204,9.060,9.300,387.200,62.904,5.043,81.244,
7.250,5.940,0.212,9.173,9.500,392.000,63.640,5.161,83.140,
7.270,5.960,0.218,9.288,9.700,396.923,64.392,5.249,84.564,
7.290,5.980,0.225,9.403,9.900,401.846,65.144,5.337,85.988,
7.310,6.000,0.232,9.518,10.100,406.769,65.896,5.435,87.568,
7.330,6.020,0.239,9.634,10.300,411.692,66.648,5.543,89.304,
7.350,6.040,0.247,9.749,10.500,416.615,67.400,5.651,91.040,
7.370,6.060,0.253,9.861,10.500,421.415,68.136,5.728,92.288,
7.390,6.080,0.259,9.973,10.500,426.215,68.872,5.806,93.536,
7.410,6.100,0.266,10.087,10.600,431.076,69.624,5.882,94.764,
7.430,6.120,0.272,10.202,10.800,435.999,70.392,5.957,95.972,
7.450,6.140,0.279,10.318,11.000,440.923,71.160,6.032,97.180,
7.470,6.160,0.284,10.430,11.200,445.723,71.880,6.076,97.892,
7.490,6.180,0.289,10.542,11.400,450.523,72.600,6.120,98.604,
7.510,6.200,0.294,10.652,11.600,455.199,73.264,6.172,99.436,
7.530,6.220,0.300,10.758,11.800,459.753,73.872,6.231,100.388,
7.550,6.240,0.306,10.865,12.000,464.307,74.480,6.290,101.340,
7.570,6.260,0.310,10.963,12.000,468.492,74.992,6.312,101.684,
7.590,6.280,0.313,11.061,12.000,472.676,75.504,6.333,102.028,
7.610,6.300,0.317,11.153,12.000,476.615,75.968,6.347,102.260,
7.630,6.320,0.320,11.239,12.000,480.307,76.384,6.355,102.380,
7.650,6.340,0.322,11.326,12.000,483.999,76.800,6.362,102.500,
7.670,6.360,0.324,11.398,12.200,487.076,77.104,6.355,102.380,
7.690,6.380,0.326,11.470,12.400,490.153,77.408,6.347,102.260,
7.710,6.400,0.326,11.536,12.500,492.984,77.672,6.321,101.840,
7.730,6.420,0.326,11.596,12.500,495.569,77.896,6.277,101.120,
7.750,6.440,0.325,11.657,12.500,498.153,78.120,6.232,100.400,
7.770,6.460,0.324,11.706,12.500,500.246,78.312,6.177,99.520,
7.790,6.480,0.322,11.755,12.500,502.338,78.504,6.123,98.640,
7.810,6.500,0.320,11.799,12.500,504.246,78.664,6.052,97.504,
7.830,6.520,0.316,11.840,12.500,505.969,78.792,5.966,96.112,
7.850,6.540,0.313,11.880,12.500,507.692,78.920,5.879,94.720,
7.870,6.560,0.310,11.909,12.300,508.923,78.984,5.811,93.624,
7.890,6.580,0.307,11.938,12.100,510.153,79.048,5.743,92.528,
7.910,6.600,0.303,11.965,12.000,511.323,79.120,5.650,91.024,
7.930,6.620,0.297,11.991,12.000,512.430,79.200,5.531,89.112,
7.950,6.640,0.291,12.017,12.000,513.538,79.280,5.413,87.200,
7.970,6.660,0.286,12.034,11.800,514.276,79.328,5.319,85.688,
7.990,6.680,0.282,12.051,11.600,515.015,79.376,5.225,84.176,
8.010,6.700,0.276,12.067,11.500,515.692,79.416,5.120,82.484,
8.030,6.720,0.271,12.082,11.500,516.307,79.448,5.004,80.612,
8.050,6.740,0.265,12.096,11.500,516.923,79.480,4.887,78.740,
8.070,6.760,0.260,12.108,11.300,517.415,79.512,4.799,77.308,
8.090,6.780,0.255,12.119,11.100,517.907,79.544,4.710,75.876,
8.110,6.800,0.250,12.129,10.900,518.338,79.576,4.611,74.288,
8.130,6.820,0.245,12.138,10.700,518.707,79.608,4.503,72.544,
8.150,6.840,0.239,12.146,10.500,519.076,79.640,4.395,70.800,
8.170,6.860,0.233,12.152,10.300,519.323,79.656,4.290,69.120,
8.190,6.880,0.228,12.158,10.100,519.569,79.672,4.186,67.440,
8.210,6.900,0.223,12.164,10.000,519.815,79.688,4.096,65.996,
8.230,6.920,0.219,12.169,10.000,520.061,79.704,4.021,64.788,
8.250,6.940,0.215,12.175,10.000,520.307,79.720,3.946,63.580,
8.270,6.960,0.210,12.178,9.800,520.430,79.704,3.851,62.044,
8.290,6.980,0.205,12.181,9.600,520.553,79.688,3.756,60.508,
8.310,7.000,0.200,12.182,9.400,520.615,79.680,3.662,58.996,
8.330,7.020,0.195,12.182,9.200,520.615,79.680,3.570,57.508,
8.350,7.040,0.190,12.182,9.000,520.615,79.680,3.477,56.020,
8.370,7.060,0.186,12.185,9.000,520.738,79.696,3.416,55.036,
8.390,7.080,0.183,12.188,9.000,520.861,79.712,3.355,54.052,
8.410,7.100,0.179,12.191,8.900,520.984,79.720,3.284,52.900,
8.430,7.120,0.175,12.194,8.700,521.107,79.720,3.202,51.580,
8.450,7.140,0.170,12.197,8.500,521.230,79.720,3.120,50.260,
8.470,7.160,0.167,12.197,8.500,521.230,79.720,3.066,49.396,
8.490,7.180,0.164,12.197,8.500,521.230,79.720,3.012,48.532,
8.510,7.200,0.162,12.197,8.400,521.230,79.720,2.961,47.696,
8.530,7.220,0.159,12.197,8.200,521.230,79.720,2.910,46.888,
8.550,7.240,0.156,12.197,8.000,521.230,79.720,2.860,46.080,
8.570,7.260,0.154,12.200,8.000,521.353,79.736,2.815,45.344,
8.590,7.280,0.151,12.203,8.000,521.476,79.752,2.769,44.608,
8.610,7.300,0.148,12.204,7.900,521.538,79.768,2.712,43.696,
8.630,7.320,0.144,12.204,7.700,521.538,79.784,2.645,42.608,
8.650,7.340,0.141,12.204,7.500,521.538,79.800,2.577,41.520,
8.670,7.360,0.140,12.204,7.500,521.538,79.768,2.560,41.248,
8.690,7.380,0.139,12.204,7.500,521.538,79.736,2.543,40.976,
8.710,7.400,0.137,12.204,7.400,521.538,79.720,2.515,40.520,
8.730,7.420,0.135,12.204,7.200,521.538,79.720,2.475,39.880,
8.750,7.440,0.133,12.204,7.000,521.538,79.720,2.436,39.240,
8.770,7.460,0.131,12.204,7.000,521.538,79.720,2.398,38.632,
8.790,7.480,0.129,12.204,7.000,521.538,79.720,2.360,38.024,
8.810,7.500,0.127,12.204,7.000,521.538,79.712,2.323,37.428,
8.830,7.520,0.125,12.204,7.000,521.538,79.696,2.287,36.844,
8.850,7.540,0.123,12.204,7.000,521.538,79.680,2.251,36.260,
