Time,Graph Time,Power,Speed,Axle Torque,Tacho,Axle Speed,TqC,TE,Comments
2.780,1.480,0.000,0.000,0.500,0.000,0.000,-,0.000,
2.800,1.500,0.000,0.000,0.500,0.000,0.000,-,0.000,
2.820,1.520,0.000,0.000,0.500,0.000,0.000,-,0.000,
2.840,1.540,0.000,0.000,0.500,0.000,0.000,-,0.000,
2.860,1.560,0.000,0.000,0.600,0.000,0.000,-,0.000,
2.880,1.580,0.000,0.000,0.800,0.000,0.000,-,0.000,
2.900,1.600,0.000,0.000,1.000,0.000,0.000,-,0.000,
2.920,1.620,0.000,0.000,1.000,0.000,0.000,-,0.000,
2.940,1.640,0.000,0.000,1.000,0.000,0.000,-,0.000,
2.960,1.660,0.000,0.000,1.000,0.000,0.000,-,0.000,
2.980,1.680,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.000,1.700,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.020,1.720,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.040,1.740,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.060,1.760,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.080,1.780,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.100,1.800,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.120,1.820,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.140,1.840,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.160,1.860,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.180,1.880,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.200,1.900,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.220,1.920,0.000,0.000,1.200,0.000,0.000,-,0.000,
3.240,1.940,0.000,0.000,1.400,0.000,0.000,-,0.000,
3.260,1.960,0.000,0.000,1.500,0.000,0.000,-,0.000,
3.280,1.980,0.000,0.000,1.500,0.000,0.000,-,0.000,
3.300,2.000,0.000,0.000,1.500,0.000,0.000,-,0.000,
3.320,2.020,0.000,0.000,1.500,0.000,0.000,-,0.000,
3.340,2.040,0.000,0.000,1.500,0.000,0.000,-,0.000,
3.360,2.060,0.000,0.000,1.500,0.000,0.000,-,0.000,
3.380,2.080,0.000,0.000,1.500,0.000,0.000,-,0.000,
3.400,2.100,0.000,0.000,1.500,0.000,0.000,-,0.000,
3.420,2.120,0.000,0.000,1.500,0.000,0.000,-,0.000,
3.440,2.140,0.000,0.000,1.500,0.000,0.000,-,0.000,
3.460,2.160,0.000,0.000,1.500,0.000,0.000,-,0.000,
3.480,2.180,0.000,0.000,1.500,0.000,0.000,-,0.000,
3.500,2.200,0.000,0.000,1.500,0.000,0.000,-,0.000,
3.520,2.220,0.000,0.000,1.300,0.000,0.000,-,0.000,
3.540,2.240,0.000,0.000,1.100,0.000,0.000,-,0.000,
3.560,2.260,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.580,2.280,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.600,2.300,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.620,2.320,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.640,2.340,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.660,2.360,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.680,2.380,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.700,2.400,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.720,2.420,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.740,2.440,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.760,2.460,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.780,2.480,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.800,2.500,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.820,2.520,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.840,2.540,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.860,2.560,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.880,2.580,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.900,2.600,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.920,2.620,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.940,2.640,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.960,2.660,0.000,0.000,1.000,0.000,0.000,-,0.000,
3.980,2.680,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.000,2.700,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.020,2.720,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.040,2.740,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.060,2.760,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.080,2.780,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.100,2.800,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.120,2.820,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.140,2.840,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.160,2.860,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.180,2.880,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.200,2.900,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.220,2.920,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.240,2.940,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.260,2.960,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.280,2.980,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.300,3.000,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.320,3.020,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.340,3.040,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.360,3.060,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.380,3.080,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.400,3.100,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.420,3.120,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.440,3.140,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.460,3.160,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.480,3.180,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.500,3.200,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.520,3.220,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.540,3.240,0.000,0.000,1.000,0.000,0.000,-,0.000,
4.560,3.260,0.000,0.000,0.900,0.000,0.000,-,0.000,
4.580,3.280,0.000,0.000,0.700,0.000,0.000,-,0.000,
4.600,3.300,0.000,0.000,0.500,0.000,0.000,-,0.000,
4.620,3.320,0.000,0.000,0.500,0.000,0.000,-,0.000,
4.640,3.340,0.000,0.000,0.500,0.000,0.000,-,0.000,
4.660,3.360,0.000,0.000,0.500,0.000,0.000,-,0.000,
4.680,3.380,0.000,0.000,0.500,0.000,0.000,-,0.000,
4.700,3.400,0.000,0.000,0.500,0.000,0.000,-,0.000,
4.720,3.420,0.000,0.000,0.500,0.000,0.000,-,0.000,
4.740,3.440,0.000,0.000,0.500,0.000,0.000,-,0.000,
4.760,3.460,0.000,0.000,0.500,0.000,0.000,-,0.000,
4.780,3.480,0.000,0.000,0.500,0.000,0.000,-,0.000,
4.800,3.500,0.000,0.000,0.500,0.000,0.000,-,0.000,
4.820,3.520,0.000,0.000,0.500,0.000,0.000,-,0.000,
4.840,3.540,0.000,0.000,0.500,0.000,0.000,-,0.000,
4.860,3.560,0.000,0.000,0.500,0.000,0.000,-,0.000,
4.880,3.580,0.000,0.000,0.500,0.000,0.000,-,0.000,
4.900,3.600,0.000,0.000,0.500,0.000,0.000,-,0.000,
4.920,3.620,0.000,0.000,0.500,0.000,0.000,-,0.000,
4.940,3.640,0.000,0.000,0.500,0.000,0.000,-,0.000,
4.960,3.660,0.000,0.000,0.500,0.000,0.000,-,0.000,
4.980,3.680,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.000,3.700,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.020,3.720,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.040,3.740,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.060,3.760,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.080,3.780,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.100,3.800,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.120,3.820,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.140,3.840,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.160,3.860,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.180,3.880,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.200,3.900,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.220,3.920,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.240,3.940,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.260,3.960,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.280,3.980,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.300,4.000,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.320,4.020,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.340,4.040,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.360,4.060,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.380,4.080,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.400,4.100,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.420,4.120,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.440,4.140,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.460,4.160,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.480,4.180,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.500,4.200,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.520,4.220,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.540,4.240,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.560,4.260,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.580,4.280,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.600,4.300,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.620,4.320,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.640,4.340,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.660,4.360,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.680,4.380,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.700,4.400,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.720,4.420,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.740,4.440,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.760,4.460,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.780,4.480,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.800,4.500,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.820,4.520,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.840,4.540,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.860,4.560,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.880,4.580,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.900,4.600,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.920,4.620,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.940,4.640,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.960,4.660,0.000,0.000,0.500,0.000,0.000,-,0.000,
5.980,4.680,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.000,4.700,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.020,4.720,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.040,4.740,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.060,4.760,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.080,4.780,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.100,4.800,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.120,4.820,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.140,4.840,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.160,4.860,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.180,4.880,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.200,4.900,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.220,4.920,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.240,4.940,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.260,4.960,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.280,4.980,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.300,5.000,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.320,5.020,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.340,5.040,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.360,5.060,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.380,5.080,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.400,5.100,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.420,5.120,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.440,5.140,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.460,5.160,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.480,5.180,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.500,5.200,0.000,0.000,0.500,0.000,0.000,-,0.000,
6.520,5.220,0.000,0.000,0.700,0.000,0.000,-,0.000,
6.540,5.240,0.000,0.000,0.900,0.000,0.000,-,0.000,
6.560,5.260,0.000,0.000,1.000,0.000,0.000,-,0.000,
6.580,5.280,0.000,0.000,1.000,0.000,0.000,-,0.000,
6.600,5.300,0.000,0.000,1.000,0.000,0.000,-,0.000,
6.620,5.320,0.000,0.000,1.200,0.000,0.000,-,0.000,
6.640,5.340,0.000,0.000,1.400,0.000,0.000,-,0.000,
6.660,5.360,0.000,0.235,1.600,10.030,4.600,-,2.032,
6.680,5.380,0.001,0.704,1.800,30.092,13.800,0.378,6.096,
6.700,5.400,0.003,1.174,2.000,50.153,23.000,0.631,10.160,
6.720,5.420,0.006,1.542,2.200,65.907,24.120,0.904,14.568,
6.740,5.440,0.010,1.911,2.400,81.661,25.240,1.178,18.976,
6.760,5.460,0.015,2.245,2.600,95.938,26.320,1.445,23.276,
6.780,5.480,0.019,2.544,2.800,108.738,27.360,1.705,27.468,
6.800,5.500,0.025,2.844,3.000,121.538,28.400,1.965,31.660,
6.820,5.520,0.031,3.100,3.200,132.492,29.488,2.215,35.684,
6.840,5.540,0.037,3.357,3.400,143.446,30.576,2.465,39.708,
6.860,5.560,0.044,3.600,3.700,153.846,31.688,2.709,43.640,
6.880,5.580,0.051,3.830,4.100,163.692,32.824,2.947,47.480,
6.900,5.600,0.058,4.061,4.500,173.538,33.960,3.185,51.320,
6.920,5.620,0.065,4.268,4.700,182.400,35.048,3.409,54.920,
6.940,5.640,0.073,4.476,4.900,191.261,36.136,3.632,58.520,
6.960,5.660,0.080,4.674,5.100,199.753,37.208,3.836,61.796,
6.980,5.680,0.087,4.864,5.300,207.877,38.264,4.019,64.748,
7.000,5.700,0.095,5.054,5.500,216.000,39.320,4.202,67.700,
7.020,5.720,0.103,5.239,5.900,223.877,40.376,4.396,70.828,
7.040,5.740,0.111,5.423,6.300,231.753,41.432,4.590,73.956,
7.060,5.760,0.119,5.602,6.600,239.384,42.480,4.765,76.768,
7.080,5.780,0.127,5.774,6.800,246.769,43.520,4.920,79.264,
7.100,5.800,0.135,5.947,7.000,254.153,44.560,5.075,81.760,
7.120,5.820,0.143,6.117,7.200,261.415,45.568,5.216,84.040,
7.140,5.840,0.151,6.287,7.400,268.677,46.576,5.358,86.320,
7.160,5.860,0.159,6.454,7.600,275.815,47.616,5.495,88.532,
7.180,5.880,0.167,6.618,7.800,282.830,48.688,5.628,90.676,
7.200,5.900,0.175,6.782,8.000,289.846,49.760,5.761,92.820,
7.220,5.920,0.183,6.949,8.200,296.984,50.832,5.887,94.844,
7.240,5.940,0.191,7.116,8.400,304.123,51.904,6.013,96.868,
7.260,5.960,0.199,7.281,8.600,311.138,52.952,6.122,98.624,
7.280,5.980,0.207,7.442,8.800,318.030,53.976,6.214,100.112,
7.300,6.000,0.215,7.603,9.000,324.923,55.000,6.306,101.600,
7.320,6.020,0.222,7.767,9.200,331.938,56.072,6.393,103.000,
7.340,6.040,0.230,7.932,9.400,338.953,57.144,6.480,104.400,
7.360,6.060,0.238,8.096,9.600,345.969,58.216,6.565,105.764,
7.380,6.080,0.246,8.260,9.800,352.984,59.288,6.647,107.092,
7.400,6.100,0.254,8.424,10.000,359.999,60.360,6.730,108.420,
7.420,6.120,0.261,8.585,10.000,366.892,61.400,6.806,109.652,
7.440,6.140,0.269,8.747,10.000,373.784,62.440,6.883,110.884,
7.460,6.160,0.277,8.908,10.100,380.676,63.488,6.957,112.088,
7.480,6.180,0.285,9.069,10.300,387.569,64.544,7.030,113.264,
7.500,6.200,0.293,9.230,10.500,394.461,65.600,7.103,114.440,
7.520,6.220,0.301,9.395,10.700,401.476,66.688,7.150,115.184,
7.540,6.240,0.308,9.559,10.900,408.492,67.776,7.196,115.928,
7.560,6.260,0.315,9.721,11.000,415.446,68.848,7.240,116.636,
7.580,6.280,0.322,9.883,11.000,422.338,69.904,7.281,117.308,
7.600,6.300,0.329,10.044,11.000,429.230,70.960,7.323,117.980,
7.620,6.320,0.336,10.205,11.000,436.122,71.984,7.361,118.588,
7.640,6.340,0.343,10.367,11.000,443.015,73.008,7.399,119.196,
7.660,6.360,0.350,10.524,11.100,449.722,73.960,7.430,119.708,
7.680,6.380,0.356,10.676,11.300,456.246,74.840,7.456,120.124,
7.700,6.400,0.363,10.829,11.500,462.769,75.720,7.482,120.540,
7.720,6.420,0.368,10.967,11.500,468.676,76.424,7.490,120.668,
7.740,6.440,0.373,11.105,11.500,474.584,77.128,7.498,120.796,
7.760,6.460,0.376,11.233,11.500,480.061,77.752,7.483,120.552,
7.780,6.480,0.378,11.352,11.500,485.107,78.296,7.444,119.936,
7.800,6.500,0.380,11.470,11.500,490.153,78.840,7.406,119.320,
7.820,6.520,0.381,11.573,11.500,494.584,79.288,7.351,118.432,
7.840,6.540,0.381,11.677,11.500,499.015,79.736,7.296,117.544,
7.860,6.560,0.380,11.771,11.500,503.015,80.120,7.220,116.316,
7.880,6.580,0.378,11.854,11.500,506.584,80.440,7.122,114.748,
7.900,6.600,0.375,11.938,11.500,510.153,80.760,7.025,113.180,
7.920,6.620,0.371,12.004,11.300,512.984,80.968,6.914,111.388,
7.940,6.640,0.367,12.070,11.100,515.815,81.176,6.803,109.596,
7.960,6.660,0.362,12.131,11.000,518.399,81.376,6.675,107.540,
7.980,6.680,0.356,12.185,11.000,520.738,81.568,6.531,105.220,
8.000,6.700,0.350,12.240,11.000,523.076,81.760,6.387,102.900,
8.020,6.720,0.343,12.283,10.800,524.923,81.872,6.238,100.492,
8.040,6.740,0.336,12.326,10.600,526.769,81.984,6.088,98.084,
8.060,6.760,0.329,12.364,10.400,528.369,82.088,5.938,95.664,
8.080,6.780,0.321,12.396,10.200,529.723,82.184,5.787,93.232,
8.100,6.800,0.313,12.427,10.000,531.076,82.280,5.636,90.800,
8.120,6.820,0.304,12.453,9.800,532.184,82.360,5.461,87.984,
8.140,6.840,0.295,12.479,9.600,533.292,82.440,5.286,85.168,
8.160,6.860,0.287,12.502,9.400,534.276,82.496,5.126,82.576,
8.180,6.880,0.279,12.522,9.200,535.138,82.528,4.979,80.208,
8.200,6.900,0.271,12.542,9.000,535.999,82.560,4.832,77.840,
8.220,6.920,0.262,12.557,8.800,536.615,82.608,4.665,75.160,
8.240,6.940,0.253,12.571,8.600,537.230,82.656,4.499,72.480,
8.260,6.960,0.244,12.584,8.400,537.784,82.688,4.336,69.848,
8.280,6.980,0.235,12.596,8.200,538.276,82.704,4.175,67.264,
8.300,7.000,0.227,12.607,8.000,538.769,82.720,4.015,64.680,
8.320,7.020,0.218,12.616,7.600,539.138,82.736,3.861,62.200,
8.340,7.040,0.209,12.624,7.200,539.507,82.752,3.707,59.720,
8.360,7.060,0.202,12.632,6.900,539.815,82.760,3.569,57.492,
8.380,7.080,0.195,12.637,6.700,540.061,82.760,3.446,55.516,
8.400,7.100,0.188,12.643,6.500,540.307,82.760,3.323,53.540,
8.420,7.120,0.180,12.646,6.300,540.430,82.776,3.183,51.284,
8.440,7.140,0.172,12.649,6.100,540.553,82.792,3.043,49.028,
8.460,7.160,0.165,12.652,5.900,540.676,82.808,2.919,47.028,
8.480,7.180,0.159,12.655,5.700,540.799,82.824,2.811,45.284,
8.500,7.200,0.153,12.658,5.500,540.923,82.840,2.703,43.540,
8.520,7.220,0.146,12.660,5.300,541.046,82.856,2.576,41.508,
8.540,7.240,0.139,12.663,5.100,541.169,82.872,2.450,39.476,
8.560,7.260,0.133,12.666,4.900,541.292,82.888,2.340,37.700,
8.580,7.280,0.127,12.669,4.700,541.415,82.904,2.246,36.180,
8.600,7.300,0.122,12.672,4.500,541.538,82.920,2.151,34.660,
8.620,7.320,0.117,12.675,4.500,541.661,82.904,2.061,33.212,
8.640,7.340,0.112,12.678,4.500,541.784,82.888,1.972,31.764,
8.660,7.360,0.108,12.679,4.400,541.846,82.880,1.896,30.548,
8.680,7.380,0.104,12.679,4.200,541.846,82.880,1.835,29.564,
8.700,7.400,0.101,12.679,4.000,541.846,82.880,1.774,28.580,
8.720,7.420,0.096,12.679,3.800,541.846,82.864,1.693,27.276,
8.740,7.440,0.091,12.679,3.600,541.846,82.848,1.612,25.972,
8.760,7.460,0.087,12.679,3.500,541.846,82.832,1.532,24.688,
8.780,7.480,0.082,12.679,3.500,541.846,82.816,1.454,23.424,
8.800,7.500,0.078,12.679,3.500,541.846,82.800,1.375,22.160,
8.820,7.520,0.075,12.679,3.300,541.846,82.800,1.327,21.376,
8.840,7.540,0.073,12.679,3.100,541.846,82.800,1.278,20.592,
8.860,7.560,0.070,12.679,3.000,541.846,82.808,1.231,19.836,
8.880,7.580,0.067,12.679,3.000,541.846,82.824,1.186,19.108,
8.900,7.600,0.065,12.679,3.000,541.846,82.840,1.141,18.380,
8.920,7.620,0.062,12.679,2.800,541.846,82.840,1.099,17.708,
8.940,7.640,0.060,12.679,2.600,541.846,82.840,1.057,17.036,
8.960,7.660,0.058,12.679,2.500,541.846,82.840,1.017,16.384,
8.980,7.680,0.055,12.679,2.500,541.846,82.840,0.978,15.752,
9.000,7.700,0.053,12.679,2.500,541.846,82.840,0.939,15.120,
9.020,7.720,0.051,12.679,2.500,541.846,82.824,0.901,14.512,
9.040,7.740,0.049,12.679,2.500,541.846,82.808,0.863,13.904,
9.060,7.760,0.047,12.678,2.400,541.784,82.800,0.826,13.312,
